Brand Name,Percentage Share of Brand,Quarter,Registered Users Count,State,Year
Apple,0.074055085730999,1,540804.0,punjab,2022
Realme,0.055193362040421,1,403062.0,punjab,2022
OnePlus,0.012214479907913,1,89199.0,punjab,2022
Tecno,0.010213994061943002,1,74590.0,punjab,2022
Huawei,0.008031384444658,1,58651.0,punjab,2022
Motorola,0.006683120796261001,1,48805.0,punjab,2022
Others,0.047561691346491006,1,347330.0,punjab,2022
Xiaomi,0.225762949931638,1,713005.0,rajasthan,2018
Samsung,0.20970222930642102,1,662282.0,rajasthan,2018
Vivo,0.16953918717042102,1,535439.0,rajasthan,2018
Oppo,0.11153751406654801,1,352258.0,rajasthan,2018
Realme,0.047333261140357005,1,149488.0,rajasthan,2018
Apple,0.029797650688588,1,94107.0,rajasthan,2018
OnePlus,0.022717039632043003,1,71745.0,rajasthan,2018
Gionee,0.021942548323381002,1,69299.0,rajasthan,2018
Lenovo,0.019951542048292,1,63011.0,rajasthan,2018
Motorola,0.019389196764488,1,61235.0,rajasthan,2018
Others,0.12232688092781902,1,386333.0,rajasthan,2018
Xiaomi,0.22939289298460602,2,966424.0,rajasthan,2018
Samsung,0.207688458766796,2,874984.0,rajasthan,2018
Vivo,0.17449496364080003,2,735141.0,rajasthan,2018
Oppo,0.113753404966194,2,479239.0,rajasthan,2018
Realme,0.046409843521093,2,195523.0,rajasthan,2018
Apple,0.028330885333935,2,119357.0,rajasthan,2018
OnePlus,0.020687335567073,2,87155.0,rajasthan,2018
Gionee,0.020044082978159003,2,84445.0,rajasthan,2018
Lenovo,0.018984496425794,2,79981.0,rajasthan,2018
Motorola,0.018648628376601,2,78566.0,rajasthan,2018
Others,0.12156500743894301,2,512149.0,rajasthan,2018
Xiaomi,0.232934972069111,3,1205544.0,rajasthan,2018
Samsung,0.20724620627411702,3,1072593.0,rajasthan,2018
Vivo,0.181358230864042,3,938611.0,rajasthan,2018
Oppo,0.11631310341336301,3,601973.0,rajasthan,2018
Realme,0.046341837130005004,3,239840.0,rajasthan,2018
Apple,0.027098497464859,3,140247.0,rajasthan,2018
OnePlus,0.019654511402190003,3,101721.0,rajasthan,2018
Gionee,0.018514128135256002,3,95819.0,rajasthan,2018
Motorola,0.017730428621417,3,91763.0,rajasthan,2018
Huawei,0.01772308626897,3,91725.0,rajasthan,2018
Others,0.11508499835666501,3,595617.0,rajasthan,2018
Xiaomi,0.23321860406892,4,1482976.0,rajasthan,2018
Samsung,0.207158087029218,4,1317264.0,rajasthan,2018
Vivo,0.18886247554153002,4,1200927.0,rajasthan,2018
Oppo,0.119529692841566,4,760058.0,rajasthan,2018
Realme,0.046156643031997006,4,293498.0,rajasthan,2018
Apple,0.026190731557110002,4,166540.0,rajasthan,2018
OnePlus,0.018421579879529002,4,117138.0,rajasthan,2018
Huawei,0.018165082442459003,4,115507.0,rajasthan,2018
Motorola,0.016908229274425,4,107515.0,rajasthan,2018
Gionee,0.016680353868959,4,106066.0,rajasthan,2018
Others,0.10870852046428,4,691249.0,rajasthan,2018
Xiaomi,0.23185499242499202,1,1788113.0,rajasthan,2019
Samsung,0.206524230946173,1,1592757.0,rajasthan,2019
Vivo,0.19500923471422602,1,1503951.0,rajasthan,2019
Oppo,0.123000895723194,1,948608.0,rajasthan,2019
Realme,0.04544822725125,1,350506.0,rajasthan,2019
Apple,0.024805490103736002,1,191305.0,rajasthan,2019
Huawei,0.018605705969396,1,143491.0,rajasthan,2019
OnePlus,0.017054268792682,1,131526.0,rajasthan,2019
Gionee,0.015968975924392,1,123156.0,rajasthan,2019
Motorola,0.015719112201907002,1,121229.0,rajasthan,2019
Others,0.10600886594804801,1,817562.0,rajasthan,2019
Xiaomi,0.2321026965705,2,2038775.0,rajasthan,2019
Samsung,0.20619585641287103,2,1811211.0,rajasthan,2019
Vivo,0.198608482417048,2,1744564.0,rajasthan,2019
Oppo,0.125262880474411,2,1100301.0,rajasthan,2019
Realme,0.045603593378138005,2,400579.0,rajasthan,2019
Apple,0.024175269967275002,2,212354.0,rajasthan,2019
Huawei,0.018644832868184,2,163775.0,rajasthan,2019
OnePlus,0.016179423003471,2,142119.0,rajasthan,2019
Gionee,0.015469262921458001,2,135881.0,rajasthan,2019
Motorola,0.015022538304302,2,131957.0,rajasthan,2019
Others,0.10273516368233601,2,902419.0,rajasthan,2019
Xiaomi,0.232270224543405,3,2275622.0,rajasthan,2019
Samsung,0.20373900820062302,3,1996093.0,rajasthan,2019
Vivo,0.202698313740188,3,1985897.0,rajasthan,2019
Oppo,0.12699973380432,3,1244255.0,rajasthan,2019
Realme,0.046842376229215006,3,458929.0,rajasthan,2019
Apple,0.023741123068142002,3,232599.0,rajasthan,2019
Huawei,0.018869987090326,3,184875.0,rajasthan,2019
OnePlus,0.015614703800147001,3,152982.0,rajasthan,2019
Gionee,0.014962789763387002,3,146595.0,rajasthan,2019
Motorola,0.014213502000142,3,139254.0,rajasthan,2019
Others,0.10004823776010201,3,980203.0,rajasthan,2019
Xiaomi,0.23133984699906102,4,2527395.0,rajasthan,2019
Vivo,0.207059824361139,4,2262135.0,rajasthan,2019
Samsung,0.202404002331892,4,2211270.0,rajasthan,2019
Oppo,0.129098764113346,4,1410408.0,rajasthan,2019
Realme,0.048563431993922004,4,530557.0,rajasthan,2019
Apple,0.022884511723582003,4,250014.0,rajasthan,2019
Huawei,0.018762052025298,4,204976.0,rajasthan,2019
OnePlus,0.014833550586721,4,162057.0,rajasthan,2019
Gionee,0.014441515085861,4,157774.0,rajasthan,2019
Motorola,0.013539000484300002,4,147914.0,rajasthan,2019
Others,0.09707350029487301,4,1060531.0,rajasthan,2019
Xiaomi,0.22865350694812403,1,2776323.0,rajasthan,2020
Vivo,0.21264962358507203,1,2582003.0,rajasthan,2020
Samsung,0.200964449751619,1,2440121.0,rajasthan,2020
Oppo,0.131050243315524,1,1591219.0,rajasthan,2020
Realme,0.05009844710775,1,608298.0,rajasthan,2020
Apple,0.022038118265502,1,267588.0,rajasthan,2020
Huawei,0.018532203738527,1,225019.0,rajasthan,2020
OnePlus,0.014010316047870001,1,170114.0,rajasthan,2020
Gionee,0.013093255316872,1,158979.0,rajasthan,2020
Motorola,0.012858286815252001,1,156126.0,rajasthan,2020
Others,0.09605154910788101,1,1166263.0,rajasthan,2020
Xiaomi,0.22663138296040802,2,3073847.0,rajasthan,2020
Vivo,0.21685625686738702,2,2941265.0,rajasthan,2020
Samsung,0.20020598382343502,2,2715434.0,rajasthan,2020
Oppo,0.13264597346894702,2,1799104.0,rajasthan,2020
Realme,0.050808360061905006,2,689124.0,rajasthan,2020
Apple,0.020888947970320003,2,283321.0,rajasthan,2020
Huawei,0.018199022487390002,2,246837.0,rajasthan,2020
Tecno,0.013519301232798,2,183365.0,rajasthan,2020
OnePlus,0.013068080315258001,2,177245.0,rajasthan,2020
Gionee,0.012724798519169,2,172589.0,rajasthan,2020
Others,0.09445189229297701,2,1281070.0,rajasthan,2020
Xiaomi,0.22402135768592601,3,3353468.0,rajasthan,2020
Vivo,0.223575982810814,3,3346801.0,rajasthan,2020
Samsung,0.198666520769152,3,2973921.0,rajasthan,2020
Oppo,0.133733242160747,3,2001908.0,rajasthan,2020
Realme,0.052419894649168006,3,784695.0,rajasthan,2020
Apple,0.020213753218897002,3,302588.0,rajasthan,2020
Huawei,0.017760350239541003,3,265862.0,rajasthan,2020
Tecno,0.014356876542645001,3,214914.0,rajasthan,2020
OnePlus,0.012463148185112,3,186566.0,rajasthan,2020
Gionee,0.012027058911866001,3,180038.0,rajasthan,2020
Others,0.09076181482612601,3,1358651.0,rajasthan,2020
Vivo,0.227840434002425,4,3720519.0,rajasthan,2020
Xiaomi,0.22130600005119502,4,3613815.0,rajasthan,2020
Samsung,0.197333732447557,4,3222360.0,rajasthan,2020
Oppo,0.13484134903384,4,2201891.0,rajasthan,2020
Realme,0.053936147684674,4,880750.0,rajasthan,2020
Apple,0.019804961500950003,4,323405.0,rajasthan,2020
Huawei,0.017341321170147,4,283175.0,rajasthan,2020
Tecno,0.015877589348451,4,259273.0,rajasthan,2020
OnePlus,0.011997799809351001,4,195918.0,rajasthan,2020
Gionee,0.011549898606778,4,188604.0,rajasthan,2020
Others,0.088170766344627,4,1439784.0,rajasthan,2020
Vivo,0.23463061845340402,1,4143832.0,rajasthan,2021
Xiaomi,0.21930562828292302,1,3873176.0,rajasthan,2021
Samsung,0.194216403881799,1,3430073.0,rajasthan,2021
Oppo,0.135348626313395,1,2390404.0,rajasthan,2021
Realme,0.055886817391997,1,987022.0,rajasthan,2021
Apple,0.01965988731838,1,347215.0,rajasthan,2021
Tecno,0.017093567508411,1,301891.0,rajasthan,2021
Huawei,0.016755932590336,1,295928.0,rajasthan,2021
OnePlus,0.011822487946382,1,208798.0,rajasthan,2021
Gionee,0.01074027828863,1,189685.0,rajasthan,2021
Others,0.084539752024337,1,1493064.0,rajasthan,2021
Vivo,0.242519711174103,2,4603263.0,rajasthan,2021
Xiaomi,0.214900122411982,2,4079016.0,rajasthan,2021
Samsung,0.189239968315659,2,3591961.0,rajasthan,2021
Oppo,0.1365396474419,2,2591657.0,rajasthan,2021
Realme,0.06125851740570801,2,1162747.0,rajasthan,2021
Tecno,0.019790437640617,2,375642.0,rajasthan,2021
Apple,0.019686912981597002,2,373677.0,rajasthan,2021
Huawei,0.015379444217462,2,291917.0,rajasthan,2021
OnePlus,0.012277497716793002,2,233039.0,rajasthan,2021
Motorola,0.009917715018477,2,188248.0,rajasthan,2021
Others,0.078490025675695,2,1489818.0,rajasthan,2021
Vivo,0.25427800188931704,3,5212563.0,rajasthan,2021
Xiaomi,0.209236192261602,3,4289230.0,rajasthan,2021
Samsung,0.179175261403163,3,3672997.0,rajasthan,2021
Oppo,0.1393057818826,3,2855694.0,rajasthan,2021
Realme,0.066494076796638,3,1363093.0,rajasthan,2021
Tecno,0.022254775917322,3,456211.0,rajasthan,2021
Apple,0.019664171723505,3,403105.0,rajasthan,2021
Huawei,0.014568721671516,3,298651.0,rajasthan,2021
OnePlus,0.013850312678891,3,283924.0,rajasthan,2021
Motorola,0.009097700842436001,3,186498.0,rajasthan,2021
Others,0.07207500293300301,3,1477499.0,rajasthan,2021
Vivo,0.261717756427774,4,5751824.0,rajasthan,2021
Xiaomi,0.20337734530537602,4,4469665.0,rajasthan,2021
Samsung,0.172105302576733,4,3782393.0,rajasthan,2021
Oppo,0.14083589894655302,4,3095179.0,rajasthan,2021
Realme,0.07393097629079401,4,1624796.0,rajasthan,2021
Tecno,0.023742967826386,4,521804.0,rajasthan,2021
Apple,0.021063827870354,4,462924.0,rajasthan,2021
OnePlus,0.015331205491945001,4,336937.0,rajasthan,2021
Huawei,0.013080373015636,4,287470.0,rajasthan,2021
Motorola,0.008610422746262001,4,189233.0,rajasthan,2021
Others,0.066203923502181,4,1454977.0,rajasthan,2021
Vivo,0.26720642807467004,1,6252325.0,rajasthan,2022
Xiaomi,0.197472979128852,1,4620642.0,rajasthan,2022
Samsung,0.166148628541983,1,3887688.0,rajasthan,2022
Oppo,0.142447940940021,1,3333119.0,rajasthan,2022
Realme,0.07936900507576,1,1857144.0,rajasthan,2022
Tecno,0.026214058233699003,1,613379.0,rajasthan,2022
Apple,0.021833801539964,1,510886.0,rajasthan,2022
OnePlus,0.016477642476297003,1,385558.0,rajasthan,2022
Huawei,0.012164611288491,1,284638.0,rajasthan,2022
Motorola,0.008077445834213,1,189003.0,rajasthan,2022
Others,0.06258745886604601,1,1464475.0,rajasthan,2022
Samsung,0.27599620966535304,1,5534.0,sikkim,2018
Xiaomi,0.23335494489052902,1,4679.0,sikkim,2018
Vivo,0.10747593636227601,1,2155.0,sikkim,2018
Oppo,0.09101790434392301,1,1825.0,sikkim,2018
Apple,0.043139993017804,1,865.0,sikkim,2018
Realme,0.040646351802902006,1,815.0,sikkim,2018
Lenovo,0.029225475038651003,1,586.0,sikkim,2018
Motorola,0.028676873971372002,1,575.0,sikkim,2018
OnePlus,0.026332851229365004,1,528.0,sikkim,2018
Asus,0.015360829883796001,1,308.0,sikkim,2018
Others,0.10877262979402501,1,2181.0,sikkim,2018
Samsung,0.27857066590739205,2,7827.0,sikkim,2018
Xiaomi,0.23344129266469701,2,6559.0,sikkim,2018
Vivo,0.115813076129124,2,3254.0,sikkim,2018
Oppo,0.090080791543581,2,2531.0,sikkim,2018
Apple,0.039861906965156006,2,1120.0,sikkim,2018
Realme,0.039505997081538,2,1110.0,sikkim,2018
Motorola,0.02751183400363,2,773.0,sikkim,2018
Lenovo,0.027013560166565004,2,759.0,sikkim,2018
OnePlus,0.024557781969605,2,690.0,sikkim,2018
Micromax,0.015090579065380002,2,424.0,sikkim,2018
Others,0.10855251450332701,2,3050.0,sikkim,2018
Samsung,0.286685973908653,3,10790.0,sikkim,2018
Xiaomi,0.229481627122246,3,8637.0,sikkim,2018
Vivo,0.12352206605202301,3,4649.0,sikkim,2018
Oppo,0.09206366075935901,3,3465.0,sikkim,2018
Realme,0.03876504503547,3,1459.0,sikkim,2018
Apple,0.037808539469139,3,1423.0,sikkim,2018
Motorola,0.025108271116188,3,945.0,sikkim,2018
Lenovo,0.023540664771368004,3,886.0,sikkim,2018
OnePlus,0.021866780030289003,3,823.0,sikkim,2018
Micromax,0.015144671466907001,3,570.0,sikkim,2018
Others,0.10601270026835201,3,3990.0,sikkim,2018
Samsung,0.294223082945321,4,14281.0,sikkim,2018
Xiaomi,0.22712101858337702,4,11024.0,sikkim,2018
Vivo,0.13158762206930602,4,6387.0,sikkim,2018
Oppo,0.09285508261568201,4,4507.0,sikkim,2018
Realme,0.038073262186328005,4,1848.0,sikkim,2018
Apple,0.037063743870781006,4,1799.0,sikkim,2018
Motorola,0.023054101940747,4,1119.0,sikkim,2018
Lenovo,0.021385306357905,4,1038.0,sikkim,2018
OnePlus,0.019963739750298002,4,969.0,sikkim,2018
Huawei,0.014195063661461001,4,689.0,sikkim,2018
Others,0.10047797601878901,4,4877.0,sikkim,2018
Samsung,0.29508446977406805,1,17397.0,sikkim,2019
Xiaomi,0.227067643666463,1,13387.0,sikkim,2019
Vivo,0.135643530768708,1,7997.0,sikkim,2019
Oppo,0.096003799443652,1,5660.0,sikkim,2019
Realme,0.037943551122871004,1,2237.0,sikkim,2019
Apple,0.036264332722708,1,2138.0,sikkim,2019
Motorola,0.021609335775832003,1,1274.0,sikkim,2019
Lenovo,0.019811384761517,1,1168.0,sikkim,2019
OnePlus,0.018454440599769,1,1088.0,sikkim,2019
Huawei,0.014400569916547002,1,849.0,sikkim,2019
Others,0.097716941447859,1,5761.0,sikkim,2019
Samsung,0.30389160410710003,2,21576.0,sikkim,2019
Xiaomi,0.22542571022127,2,16005.0,sikkim,2019
Vivo,0.136001915519936,2,9656.0,sikkim,2019
Oppo,0.095916843899209,2,6810.0,sikkim,2019
Realme,0.037704756405019,2,2677.0,sikkim,2019
Apple,0.03533852589473,2,2509.0,sikkim,2019
Motorola,0.020746771081282003,2,1473.0,sikkim,2019
Lenovo,0.018155185284299002,2,1289.0,sikkim,2019
OnePlus,0.017183340610431003,2,1220.0,sikkim,2019
Huawei,0.014098790123804002,2,1001.0,sikkim,2019
Others,0.09553655685291301,2,6783.0,sikkim,2019
Samsung,0.30986995908825204,3,25449.0,sikkim,2019
Xiaomi,0.22362653419053102,3,18366.0,sikkim,2019
Vivo,0.138795538671342,3,11399.0,sikkim,2019
Oppo,0.096605299045392,3,7934.0,sikkim,2019
Realme,0.037502435223066004,3,3080.0,sikkim,2019
Apple,0.034494934736021006,3,2833.0,sikkim,2019
Motorola,0.019250438340151003,3,1581.0,sikkim,2019
OnePlus,0.016462107929086003,3,1352.0,sikkim,2019
Lenovo,0.015573251509838001,3,1279.0,sikkim,2019
Huawei,0.013710305864017001,3,1126.0,sikkim,2019
Others,0.09410919540229801,3,7729.0,sikkim,2019
Samsung,0.31525620616959904,4,29310.0,sikkim,2019
Xiaomi,0.22079765951039002,4,20528.0,sikkim,2019
Vivo,0.142236372241104,4,13224.0,sikkim,2019
Oppo,0.09868562577980401,4,9175.0,sikkim,2019
Realme,0.038484705072494005,4,3578.0,sikkim,2019
Apple,0.033676805920061004,4,3131.0,sikkim,2019
Motorola,0.018026932839994,4,1676.0,sikkim,2019
OnePlus,0.015682140859613,4,1458.0,sikkim,2019
Lenovo,0.014488233016392,4,1347.0,sikkim,2019
Huawei,0.013391128511810001,4,1245.0,sikkim,2019
Others,0.08927419007873301,4,8300.0,sikkim,2019
Samsung,0.31989563322533404,1,33471.0,sikkim,2020
Xiaomi,0.216178761552503,1,22619.0,sikkim,2020
Vivo,0.14662958396651002,1,15342.0,sikkim,2020
Oppo,0.09979833892441001,1,10442.0,sikkim,2020
Realme,0.039816115682732,1,4166.0,sikkim,2020
Apple,0.032867888101996,1,3439.0,sikkim,2020
Motorola,0.016515181925050002,1,1728.0,sikkim,2020
OnePlus,0.014794850474524002,1,1548.0,sikkim,2020
Lenovo,0.014250078848524,1,1491.0,sikkim,2020
HMD Global,0.01332301134463,1,1394.0,sikkim,2020
Others,0.08593055595378,1,8991.0,sikkim,2020
Samsung,0.325022306351681,2,38977.0,sikkim,2020
Xiaomi,0.21051358811217302,2,25245.0,sikkim,2020
Vivo,0.15161648084989202,2,18182.0,sikkim,2020
Oppo,0.102525829504423,2,12295.0,sikkim,2020
Realme,0.040143094203684004,2,4814.0,sikkim,2020
Apple,0.030861984139558003,2,3701.0,sikkim,2020
Motorola,0.015184996789553,2,1821.0,sikkim,2020
HMD Global,0.013917495684659002,2,1669.0,sikkim,2020
OnePlus,0.013400488655031,2,1607.0,sikkim,2020
Lenovo,0.013141985140217001,2,1576.0,sikkim,2020
Others,0.083671750569124,2,10034.0,sikkim,2020
Samsung,0.329620918136421,3,44424.0,sikkim,2020
Xiaomi,0.206495366282564,3,27830.0,sikkim,2020
Vivo,0.156455669904209,3,21086.0,sikkim,2020
Oppo,0.10394515221891601,3,14009.0,sikkim,2020
Realme,0.040505145689418,3,5459.0,sikkim,2020
Apple,0.029939231151640003,3,4035.0,sikkim,2020
HMD Global,0.014142298531604001,3,1906.0,sikkim,2020
Motorola,0.013941961668880001,3,1879.0,sikkim,2020
OnePlus,0.012569283165025001,3,1694.0,sikkim,2020
Lenovo,0.012294747464254002,3,1657.0,sikkim,2020
Others,0.08009022578706401,3,10794.0,sikkim,2020
Samsung,0.33172212759941505,4,49275.0,sikkim,2020
Xiaomi,0.20395441050739502,4,30296.0,sikkim,2020
Vivo,0.158607271968386,4,23560.0,sikkim,2020
Oppo,0.105410554519566,4,15658.0,sikkim,2020
Realme,0.042041698363436006,4,6245.0,sikkim,2020
Apple,0.029708569235844,4,4413.0,sikkim,2020
HMD Global,0.013935358784998,4,2070.0,sikkim,2020
Motorola,0.013356401849969002,4,1984.0,sikkim,2020
OnePlus,0.011875349225476001,4,1764.0,sikkim,2020
Lenovo,0.011538746356273001,4,1714.0,sikkim,2020
Others,0.077849511589236,4,11564.0,sikkim,2020
Samsung,0.32849394243912705,1,52629.0,sikkim,2021
Xiaomi,0.20300474992666,1,32524.0,sikkim,2021
Vivo,0.162964303770605,1,26109.0,sikkim,2021
Oppo,0.10561564916704601,1,16921.0,sikkim,2021
Realme,0.04402264485403801,1,7053.0,sikkim,2021
Apple,0.029978840668360002,1,4803.0,sikkim,2021
HMD Global,0.013500777090498002,1,2163.0,sikkim,2021
Motorola,0.012676873911605002,1,2031.0,sikkim,2021
OnePlus,0.012009013001441,1,1924.0,sikkim,2021
Huawei,0.010848058522092,1,1738.0,sikkim,2021
Others,0.076885146648524,1,12318.0,sikkim,2021
Samsung,0.322883428438337,2,55452.0,sikkim,2021
Xiaomi,0.202311633865144,2,34745.0,sikkim,2021
Vivo,0.167322697100267,2,28736.0,sikkim,2021
Oppo,0.105630604402003,2,18141.0,sikkim,2021
Realme,0.049767089786887,2,8547.0,sikkim,2021
Apple,0.030534528939093003,2,5244.0,sikkim,2021
HMD Global,0.013031326423663002,2,2238.0,sikkim,2021
OnePlus,0.012064749039245001,2,2072.0,sikkim,2021
Motorola,0.011895889134738002,2,2043.0,sikkim,2021
Tecno,0.010067543961802001,2,1729.0,sikkim,2021
Others,0.074490508908815,2,12793.0,sikkim,2021
Samsung,0.31215043342194804,3,57652.0,sikkim,2021
Xiaomi,0.20289345021197303,3,37473.0,sikkim,2021
Vivo,0.173552868814735,3,32054.0,sikkim,2021
Oppo,0.106522716074783,3,19674.0,sikkim,2021
Realme,0.056087669808817006,3,10359.0,sikkim,2021
Apple,0.031230203635221002,3,5768.0,sikkim,2021
OnePlus,0.013265256398455001,3,2450.0,sikkim,2021
HMD Global,0.011976631491177002,3,2212.0,sikkim,2021
Tecno,0.011857514903109,3,2190.0,sikkim,2021
Motorola,0.011050770738468002,3,2041.0,sikkim,2021
Others,0.069412484501307,3,12820.0,sikkim,2021
Samsung,0.303271920448616,4,59868.0,sikkim,2021
Xiaomi,0.20174563212044103,4,39826.0,sikkim,2021
Vivo,0.17632100178818302,4,34807.0,sikkim,2021
Oppo,0.10633868099915401,4,20992.0,sikkim,2021
Realme,0.064653229115482,4,12763.0,sikkim,2021
Apple,0.032714138809667004,4,6458.0,sikkim,2021
OnePlus,0.014791775367641001,4,2920.0,sikkim,2021
Tecno,0.013109970771046002,4,2588.0,sikkim,2021
HMD Global,0.011944865177020002,4,2358.0,sikkim,2021
Motorola,0.010582198199658001,4,2089.0,sikkim,2021
Others,0.064526587203088,4,12738.0,sikkim,2021
Samsung,0.29575986565911,1,61996.0,sikkim,2022
Xiaomi,0.19972712006717003,1,41866.0,sikkim,2022
Vivo,0.17843103579879402,1,37402.0,sikkim,2022
Oppo,0.10734390504541601,1,22501.0,sikkim,2022
Realme,0.070466949087855,1,14771.0,sikkim,2022
Apple,0.033671093809632,1,7058.0,sikkim,2022
OnePlus,0.015714449278681,1,3294.0,sikkim,2022
Tecno,0.015013166933821001,1,3147.0,sikkim,2022
HMD Global,0.011048774902679,1,2316.0,sikkim,2022
Motorola,0.010137584917181001,1,2125.0,sikkim,2022
Others,0.062686054499656,1,13140.0,sikkim,2022
Xiaomi,0.23920562688086103,1,503469.0,tamil-nadu,2018
Samsung,0.1943205714302,1,408997.0,tamil-nadu,2018
Vivo,0.121953444440537,1,256682.0,tamil-nadu,2018
Oppo,0.076236937903431,1,160460.0,tamil-nadu,2018
Motorola,0.047671129262612,1,100336.0,tamil-nadu,2018
OnePlus,0.044491185193138,1,93643.0,tamil-nadu,2018
Apple,0.044319668711877,1,93282.0,tamil-nadu,2018
Lenovo,0.043976160634449,1,92559.0,tamil-nadu,2018
Realme,0.039250192659094005,1,82612.0,tamil-nadu,2018
Huawei,0.028411396296194002,1,59799.0,tamil-nadu,2018
Others,0.12016368658760102,1,252915.0,tamil-nadu,2018
Xiaomi,0.24147540283227503,2,723469.0,tamil-nadu,2018
Samsung,0.19188754741264702,2,574902.0,tamil-nadu,2018
Vivo,0.13027179913726,2,390299.0,tamil-nadu,2018
Oppo,0.08013722131509701,2,240094.0,tamil-nadu,2018
Motorola,0.046623271549474,2,139685.0,tamil-nadu,2018
Lenovo,0.042666710279849,2,127831.0,tamil-nadu,2018
Apple,0.041285551976010006,2,123693.0,tamil-nadu,2018
OnePlus,0.040035566995857,2,119948.0,tamil-nadu,2018
Realme,0.03879025485675,2,116217.0,tamil-nadu,2018
Huawei,0.02887381860565,2,86507.0,tamil-nadu,2018
Others,0.117952855039125,2,353391.0,tamil-nadu,2018
Xiaomi,0.243191526948648,3,948490.0,tamil-nadu,2018
Samsung,0.189648572359664,3,739663.0,tamil-nadu,2018
Vivo,0.139863139544692,3,545491.0,tamil-nadu,2018
Oppo,0.08394157495929001,3,327387.0,tamil-nadu,2018
Motorola,0.045431527851171,3,177191.0,tamil-nadu,2018
Lenovo,0.039324369124785,3,153372.0,tamil-nadu,2018
Apple,0.038512354695697006,3,150205.0,tamil-nadu,2018
Realme,0.038435178711120004,3,149904.0,tamil-nadu,2018
OnePlus,0.037316767931301,3,145542.0,tamil-nadu,2018
Huawei,0.030294009733404,3,118152.0,tamil-nadu,2018
Others,0.11404097814022202,3,444780.0,tamil-nadu,2018
Xiaomi,0.24435765608346902,4,1270630.0,tamil-nadu,2018
Samsung,0.18808498968629603,4,978019.0,tamil-nadu,2018
Vivo,0.14935581180943,4,776632.0,tamil-nadu,2018
Oppo,0.08793225533368201,4,457237.0,tamil-nadu,2018
Motorola,0.043970070067028,4,228639.0,tamil-nadu,2018
Realme,0.038245320370977005,4,198871.0,tamil-nadu,2018
Lenovo,0.037395300428202,4,194451.0,tamil-nadu,2018
Apple,0.036737785001878,4,191032.0,tamil-nadu,2018
OnePlus,0.034738699638722004,4,180637.0,tamil-nadu,2018
Huawei,0.031708436236388,4,164880.0,tamil-nadu,2018
Others,0.10747367534392101,4,558850.0,tamil-nadu,2018
Xiaomi,0.24457860430160303,1,1539941.0,tamil-nadu,2019
Samsung,0.187714917785881,1,1181910.0,tamil-nadu,2019
Vivo,0.156090327927356,1,982792.0,tamil-nadu,2019
Oppo,0.091183508798734,1,574119.0,tamil-nadu,2019
Motorola,0.041886008344896,1,263727.0,tamil-nadu,2019
Realme,0.037974983097223004,1,239102.0,tamil-nadu,2019
Apple,0.035422850520376005,1,223033.0,tamil-nadu,2019
Lenovo,0.035013403897493,1,220455.0,tamil-nadu,2019
OnePlus,0.033198052889131004,1,209025.0,tamil-nadu,2019
Huawei,0.032838953271467006,1,206764.0,tamil-nadu,2019
Others,0.10409838916583201,1,655435.0,tamil-nadu,2019
Xiaomi,0.243788603141834,2,1811254.0,tamil-nadu,2019
Samsung,0.18801702754478702,2,1396893.0,tamil-nadu,2019
Vivo,0.160985995359917,2,1196063.0,tamil-nadu,2019
Oppo,0.09384020074273,2,697196.0,tamil-nadu,2019
Motorola,0.040912381795596,2,303963.0,tamil-nadu,2019
Realme,0.037862019387561,2,281300.0,tamil-nadu,2019
Apple,0.034227911589963,2,254300.0,tamil-nadu,2019
Lenovo,0.033859386139970006,2,251562.0,tamil-nadu,2019
Huawei,0.033416428778418,2,248271.0,tamil-nadu,2019
OnePlus,0.031340545646480006,2,232848.0,tamil-nadu,2019
Others,0.10174949987273801,2,755959.0,tamil-nadu,2019
Xiaomi,0.24284577880573002,3,2046907.0,tamil-nadu,2019
Samsung,0.18732731154424,3,1578951.0,tamil-nadu,2019
Vivo,0.16667463534403001,3,1404873.0,tamil-nadu,2019
Oppo,0.09603972553739601,3,809503.0,tamil-nadu,2019
Motorola,0.039348142418258,3,331659.0,tamil-nadu,2019
Realme,0.038638317157709004,3,325676.0,tamil-nadu,2019
Huawei,0.034123932904132,3,287625.0,tamil-nadu,2019
Apple,0.033232113334760005,3,280108.0,tamil-nadu,2019
Lenovo,0.031215345892997,3,263109.0,tamil-nadu,2019
OnePlus,0.030132278066897004,3,253980.0,tamil-nadu,2019
Others,0.100422418993846,3,846444.0,tamil-nadu,2019
Xiaomi,0.241344596373595,4,2321854.0,tamil-nadu,2019
Samsung,0.18745411487748,4,1803401.0,tamil-nadu,2019
Vivo,0.17266724272862102,4,1661144.0,tamil-nadu,2019
Oppo,0.09920801356021901,4,954430.0,tamil-nadu,2019
Realme,0.040104701495027005,4,385827.0,tamil-nadu,2019
Motorola,0.037889118572197004,4,364512.0,tamil-nadu,2019
Huawei,0.034226000684164,4,329271.0,tamil-nadu,2019
Apple,0.031821134322326,4,306135.0,tamil-nadu,2019
Lenovo,0.029435289854688,4,283182.0,tamil-nadu,2019
OnePlus,0.028586164970963,4,275013.0,tamil-nadu,2019
Others,0.09726362256071401,4,935724.0,tamil-nadu,2019
Xiaomi,0.23935300939041002,1,2602334.0,tamil-nadu,2020
Samsung,0.18736672636540602,1,2037120.0,tamil-nadu,2020
Vivo,0.17823090609147801,1,1937792.0,tamil-nadu,2020
